Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/9/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Gabon,GAB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11380,12160,11370,11580,12310,12630,13000,13620,14220,12720,12000,12640,13010,12940,12410,13600,12770,13260,12800,12860,13190,13810,14890,15460,16630,16340,16450,16640,16700,
United Kingdom,GBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17020,17390,18020,18850,20280,19920,21170,22660,23740,24330,26510,27960,29440,30650,32300,33110,34800,35430,36320,34740,36370,37310,37910,39160,40420,41540,42500,44840,45350,
Georgia,GEO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,1730,1610,1700,2040,2510,2730,2910,3050,3220,3460,3940,4360,4930,5650,6460,6650,6530,6940,7680,8550,8960,9620,9820,9990,10630,11500,
Ghana,GHA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,1280,1320,1380,1410,1460,1520,1570,1620,1670,1710,1790,1860,1940,2050,2210,2370,2480,2690,2770,2920,3260,3480,3830,3880,3990,4060,4340,4650,
Gibraltar,GIB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,850,880,940,980,1020,1050,1090,1110,1150,1180,1210,1300,1230,1270,1290,1440,1540,1600,1540,1610,1690,1790,1790,1880,1950,2140,2360,2460,
"Gambia, The",GMB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460,1580,1620,1660,1650,1650,1670,1710,1730,1800,1880,1950,1840,1960,2140,2090,2070,2130,2250,2340,2440,2210,2300,2340,2270,2320,2330,2420,2570,
Guinea-Bissau,GNB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,1050,1070,1090,1130,1160,1300,1400,990,1000,1090,1100,1110,1100,1140,1200,1250,1300,1320,1340,1400,1520,1480,1470,1560,1610,1690,1740,1800,
Equatorial Guinea,GNQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,720,970,1050,1010,1060,1680,4470,4800,6290,5620,5610,7380,6720,8240,14340,23570,27060,28750,25010,19550,22400,24250,23370,22800,22320,20330,19470,17460,
Greece,GRC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13580,14360,14720,14700,15240,15820,16380,17320,18120,18260,19650,21120,22610,23800,25140,25620,27990,28540,29940,29690,27570,25430,25450,26070,27020,26940,27270,28640,29670,
Grenada,GRD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4800,4860,4780,4910,5010,5270,5590,6240,6720,7100,6970,7220,8050,7980,10000,9860,10570,10880,9880,10230,10590,10580,11030,11290,11760,12580,13300,14100,
Greenland,GRL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230,3430,3580,3730,3880,4060,4140,4300,4490,4610,4780,4910,5010,5110,5280,5490,5790,6170,6380,6290,6400,6630,6880,7120,7370,7620,7780,8020,8310,
Guam,GUM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,1250,1580,1970,2300,2500,2950,3120,3180,3270,3450,3570,3660,3770,4000,4110,4700,5120,5250,5470,5670,6080,6520,6870,7370,7620,7760,7950,8420,
High income,HIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18122.75501,18928.50644,19677.52254,20251.55793,21229.82265,22128.73421,23131.16507,24242.15805,25136.60265,26145.65028,27862.18634,28781.59005,29631.40181,30596.62694,32339.10557,33959.18107,36281.56455,37848.92267,38586.13942,37632.51519,39218.94341,40966.3697,42283.54555,43716.81345,45098.56879,46301.71466,47372.96118,49330.10233,50985.75024,
"Hong Kong SAR, China",HKG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17020,18340,19740,21970,23180,23910,23860,25500,24560,25310,27290,28250,28570,30620,33770,36650,40890,44690,47450,45270,48120,51450,52090,54670,56930,58290,60230,64390,67810,
Honduras,HND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,1900,1990,2150,2140,2250,2270,2380,2430,2400,2550,2600,2650,2740,2890,3100,3320,3600,3730,3560,3660,3760,3860,3950,4040,4230,4360,4570,4790,
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.2424776,920.3948687,919.0322276,938.1470995,944.3707391,978.6044463,1033.603552,1074.338028,1099.579858,1118.902111,1139.454631,1174.287109,1200.381791,1237.447238,1306.760202,1394.037613,1492.146477,1587.676882,1676.769292,1712.995781,1778.291601,1856.478564,1935.24274,1953.973158,2119.074293,2201.096391,2268.119124,2361.72454,2457.482944,
Croatia,HRV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10410,11370,12430,13100,14290,14950,16990,18920,20160,19270,19100,20080,20390,21280,21620,22870,23780,25970,27180,
Haiti,HTI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,1370,1300,1240,1100,1210,1270,1300,1320,1350,1370,1360,1350,1350,1320,1360,1420,1480,1500,1540,1480,1580,1630,1700,1760,1770,1800,1830,1880,
Hungary,HUN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200,8600,8780,8920,9230,9750,10170,11170,12450,13700,14640,15240,16000,17240,17660,19330,19780,20590,21790,22180,23800,24500,25460,26480,27990,29860,
IBRD only,IBD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788.659157,2889.216845,2974.216091,3149.118495,3277.559884,3446.211777,3644.11648,3842.602885,3919.867179,4069.236241,4367.357039,4589.393014,4824.331099,5147.871336,5637.279926,6163.500553,6908.619479,7664.273469,8286.358934,8515.886256,9175.976754,9914.380154,10549.41292,11132.36232,11781.33809,12248.28586,12860.00215,13692.60391,14555.84755,
IDA & IBRD total,IBT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.627242,2579.333084,2650.508586,2789.051836,2892.108154,3032.323979,3197.489983,3358.439128,3420.937066,3542.54012,3780.914266,3964.919174,4160.681562,4425.32083,4828.070244,5261.716425,5870.979647,6478.590815,6973.862104,7156.751565,7676.720496,8253.172607,8753.990152,9210.778043,9735.036212,10099.81314,10562.7044,11197.77307,11862.75154,
IDA total,IDA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.885976,1342.088306,1373.431132,1379.500303,1398.499872,1446.53304,1505.66494,1543.650666,1573.329169,1614.510344,1656.026159,1731.144713,1818.029909,1906.106718,2040.944317,2194.606901,2384.06893,2541.390857,2669.428108,2760.078262,2886.821646,3002.032903,3147.605025,3283.523326,3504.236869,3642.759188,3744.449621,3886.145376,4076.960449,
IDA blend,IDB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.103799,2055.073763,2121.585841,2089.611314,2115.059125,2172.211543,2249.144516,2276.95236,2298.07554,2348.289319,2377.191954,2485.642073,2650.614172,2791.340571,3002.932763,3220.549314,3508.151762,3703.227141,3845.297604,3969.034598,4131.997927,4315.600578,4511.53351,4740.64868,5046.985252,5215.60513,5288.511522,5411.155894,5622.671405,
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,3100,3330,3600,3940,4280,4640,4850,4090,4030,4310,4650,4900,5120,5400,5800,6260,6750,7240,7540,8060,8610,9180,9710,10220,10700,11230,11880,12670,
IDA only,IDX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.926438,956.0167005,968.2573742,998.5974807,1015.069319,1059.519642,1109.875212,1154.66061,1189.850268,1226.780049,1276.944693,1335.050035,1379.351793,1439.925352,1534.415511,1655.407221,1793.088637,1932.268043,2054.76578,2127.744563,2234.841242,2315.348011,2433.891971,2518.579071,2693.507687,2817.022576,2937.723556,3094.168488,3278.001505,
Isle of Man,IMN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1250,1320,1390,1480,1600,1720,1790,1890,2050,2130,2250,2340,2530,2750,3020,3310,3610,3730,4000,4310,4580,4850,5190,5620,6060,6560,7090,7680,
Not classified,INX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12760,13420,13910,14620,15800,17300,18810,20450,22480,23540,26300,27800,29520,31240,33370,35020,38770,40430,38350,34790,36270,36450,37310,40480,43230,52990,57920,61170,67050,
"Iran, Islamic Rep.",IRN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400,8390,8650,8830,8650,9080,9350,9540,9830,9780,10520,10720,11560,12640,13330,14020,15030,16550,16740,16790,17770,18400,17270,17320,18160,17860,20210,21050,,
Iraq,IRQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390,2670,3540,4630,4770,4820,5280,6230,8240,9490,9660,9790,8900,6010,9270,9880,10990,11290,12680,12630,13030,13680,15400,16070,15880,15860,17950,17320,17210,
Iceland,ISL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21480,22060,21620,22150,23080,23530,24520,26450,28150,28980,28670,30820,32660,32400,34320,35470,36300,38750,34050,33600,32160,34550,36690,42100,43500,46480,50320,54140,55190,
Israel,ISR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14630,15490,16450,17060,18220,19390,20130,20690,21310,21610,23380,23880,24310,22960,24490,24620,25580,27450,26900,26840,28330,30130,30880,33450,34010,35130,37120,38470,39940,
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18380,19240,19790,20120,20960,22090,22810,23760,24880,25550,26970,27960,28610,29020,29480,30180,32550,34130,35200,34590,35080,36510,36440,36250,36200,36650,39290,41430,42290,
Jamaica,JAM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290,4570,4820,5630,5610,5840,6050,5990,5870,5950,6080,6190,6260,6600,6840,7060,7510,7790,7920,7480,7560,7820,8060,8110,8290,8330,8390,8710,8900,
Jordan,JOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,3780,4420,4530,4650,4900,4920,5130,5300,5450,5880,6250,6520,6810,7450,8040,8640,9280,9540,9620,9230,9150,9040,9000,9020,8990,9020,9190,9430,
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19710,21000,21640,21990,22590,23610,24800,25470,25380,25630,27220,27890,28560,29380,30920,32350,33960,35540,35710,34010,35890,36790,38190,40280,40590,41950,42500,43490,44380,
Kazakhstan,KAZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7010,6330,6020,6240,6530,6590,6800,7380,8690,9790,10740,11880,12930,14220,15600,15840,16380,17110,18210,19380,21290,22380,23620,22930,23610,24450,
Kenya,KEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460,1480,1450,1420,1460,1530,1610,1610,1640,1650,1650,1700,1700,1730,1820,1950,2080,2210,2210,2230,2380,2520,2600,2710,2830,2960,3100,3230,3440,
Kyrgyz Republic,KGZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110,1840,1590,1280,1220,1310,1420,1420,1460,1550,1690,1710,1850,1980,2040,2180,2420,2570,2640,2560,2610,2850,3050,3220,3320,3380,3550,3780,
Cambodia,KHM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,820,860,880,970,1060,1140,1200,1320,1460,1670,1890,2120,2260,2240,2360,2530,2710,2940,3130,3300,3510,3770,4070,
Kiribati,KIR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,2050,2110,2060,2100,2230,1950,2360,2650,2400,2570,2710,2600,2500,2400,2470,2470,2570,2560,2410,2510,2430,2780,3210,3650,4330,4300,4370,4410,
St. Kitts and Nevis,KNA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9970,9970,10420,11260,11980,12870,13570,14530,14290,14770,16500,17520,17940,17160,18440,20900,22210,22740,24470,23590,23110,23870,23730,25550,25850,26280,27380,27420,28530,
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260,9330,10020,10850,11970,13240,14370,15310,14420,16200,17950,19040,20690,21290,22890,24010,25720,27740,28650,28260,30400,31410,32430,32850,33690,35860,37240,38830,40090,
Kuwait,KWT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70550,70430,72380,72000,64200,66030,63680,62550,72700,82140,90950,98040,101160,96470,85010,79230,82670,86060,84370,83660,84770,88240,83540,84250,
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5715.570305,6054.629462,6255.94079,6790.239914,7106.606543,7249.586868,7488.885672,7879.979485,7981.667292,7950.962231,8374.304464,8472.471982,8474.370198,8679.218146,9270.135077,9861.913986,10775.44032,11582.52405,12209.28806,12000.77837,12696.16898,13507.34605,14003.34334,14487.57306,14801.95552,14815.46226,14805.07116,15238.57159,15615.27773,
Lao PDR,LAO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,1160,1220,1290,1390,1480,1580,1640,1690,1830,1900,2020,2150,2240,2450,2710,2890,3210,3420,3720,3870,4180,4570,4980,5440,5810,6190,6580,7090,
Lebanon,LBN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420,5490,6330,6670,7110,7510,8210,8260,8480,8460,8610,8600,8260,7240,8740,9280,9750,11190,12280,13200,13920,13760,13550,13250,12890,12570,12490,12800,13010,
Liberia,LBR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,880,900,610,650,700,780,870,930,960,980,1090,1120,1200,1190,1190,1160,1170,1130,
Libya,LBY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17280,19720,20260,23040,25470,27290,28050,27730,28880,11110,24490,21790,17110,16060,15390,19700,21340,
St. Lucia,LCA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550,5670,6250,6290,6480,6600,6890,6850,7240,7480,7530,7250,7440,7760,8370,8520,10140,10420,10970,10980,11110,11880,11850,11930,11570,11360,12110,12700,12990,
Latin America & Caribbean,LCN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731.465684,6075.385043,6299.187,6831.088879,7152.817671,7321.467249,7581.093272,7984.636457,8104.738214,8086.297618,8515.258732,8624.973438,8638.615275,8848.183487,9459.50509,10062.92508,11020.17523,11846.3945,12462.34419,12252.656,12976.99254,13832.16293,14362.89795,14872.44877,15194.53536,15226.27455,15227.91263,15684.93564,16083.10775,
Least developed countries: UN classification,LDC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.8892213,872.5615881,842.9415798,875.1840987,886.6280414,955.0281687,999.1626096,1047.784484,1076.045333,1104.093343,1157.498277,1214.512355,1271.712834,1329.282543,1417.948503,1537.693562,1675.757807,1822.419631,1941.574945,2022.069551,2120.953537,2192.736707,2300.172388,2367.893361,2533.653142,2642.155596,2737.51653,2869.781019,3018.750549,
Low income,LIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.8957454,888.520779,869.0036699,884.9762559,884.5349546,915.2943973,954.081916,981.0663963,1005.214091,1024.23547,1057.212224,1099.267624,1121.505895,1155.905598,1224.957725,1304.913892,1396.403488,1483.831424,1559.117718,1611.525011,1702.150014,1723.793212,1813.416583,1905.059487,1992.86461,2066.422102,2140.274114,2246.713738,2361.039623,
Liechtenstein,LIE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330,2480,2640,2860,3040,3230,3380,3650,3830,4020,4330,4330,4550,4900,5250,5690,6260,6830,7230,7590,8240,9060,9990,10370,10990,11530,12030,12540,13110,
Lower middle income,LMC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.416591,1834.088048,1884.163086,1929.959921,2006.058234,2120.643101,2248.472364,2335.908514,2340.773429,2440.649395,2559.338762,2706.470926,2833.739413,3010.821627,3249.394494,3505.354694,3818.354199,4134.163458,4336.993819,4514.53092,4805.223467,5069.43923,5347.279783,5645.963913,6019.792565,6356.797925,6716.17361,7120.063768,7607.914709,
Low & middle income,LMY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.055883,2527.543785,2594.719174,2729.409755,2826.471406,2960.945723,3119.937926,3274.717604,3332.300678,3451.441251,3685.871178,3867.066491,4058.579036,4322.420518,4720.344841,5149.769693,5747.500505,6345.531119,6831.705385,7014.624726,7524.057256,8087.307313,8583.052369,9034.434912,9558.021347,9918.141885,10381.0485,11005.60118,11666.23632,
Lesotho,LSO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1400,1420,1410,1470,1480,1560,1600,1570,1620,1660,1990,2050,2160,2180,2210,2290,2750,2920,2900,2980,3050,3200,3250,3290,3400,3590,3520,3680,
Late-demographic dividend,LTE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.528207,2892.432681,2962.098266,3149.667195,3325.84679,3550.356719,3755.869612,3975.376664,4060.499493,4260.161122,4656.45261,4966.005568,5324.423079,5783.82072,6399.654187,7073.365841,8074.040731,9122.035372,10054.1203,10399.7408,11288.6761,12410.56739,13362.92221,14202.31405,15101.652,15697.54969,16434.13692,17559.25203,18765.85807,
Lithuania,LTU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5910,6310,6940,7590,7640,8310,9320,10380,11770,12780,14330,16170,18380,20040,18480,19910,22150,23870,26090,27820,27780,29220,32070,34320,
Luxembourg,LUX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28740,32080,32800,33870,34130,37500,38800,41280,41720,46240,49040,50290,49690,48960,58650,63000,63450,72700,71610,55730,61750,63530,63710,63840,67290,67590,68870,71310,72200,
Latvia,LVA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5530,5820,6520,7090,7320,8010,9050,10070,10960,11950,13690,15350,17590,19220,18110,17770,19770,21140,22640,23770,24690,25810,27990,29780,
"Macao SAR, China",MAC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26550,27690,31370,32810,34110,34830,33980,33700,31630,30050,31000,34530,37230,40640,49810,53630,58760,74890,69430,70260,85570,100740,107770,117910,118080,98410,96910,106990,113800,
St. Martin (French part),MAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470,2690,2650,2630,2940,2790,3170,3120,3360,3410,3500,3800,3950,4220,4500,4770,5210,5490,5870,6020,6240,6590,6800,7180,7330,7670,7730,8110,8430,
Monaco,MCO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270,2290,2360,2220,2180,2270,2590,2840,3250,3630,4000,4320,4480,4950,4520,4970,5360,5550,6170,6560,6440,6790,7250,7620,
Madagascar,MDG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1100,1130,1150,1130,1140,1160,1200,1230,1280,1320,1390,1190,1300,1350,1420,1500,1600,1690,1580,1560,1580,1590,1610,1650,1660,1700,1760,1840,
Maldives,MDV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410,5840,6290,6730,7110,7430,7260,7720,8620,9190,8020,10180,9600,10780,9960,10310,11160,11320,11600,12310,12450,12810,13290,14110,
Middle East & North Africa,MEA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7891.797532,8195.881776,8610.443601,8857.846853,8926.316953,9162.718445,9449.953673,9740.090898,10254.06897,10326.85963,10903.89756,11132.03299,11230.71827,11761.20189,12809.21212,13562.52178,14538.90427,15484.83977,16094.88092,15922.31445,16466.5918,16961.05319,17619.27729,18057.97513,18550.60326,18985.30171,19969.80858,20259.74682,20820.89242,
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,6690,7000,8360,8800,8170,8770,9460,9910,10220,10850,10920,10990,11280,11910,12390,13600,14050,14710,14310,15080,16260,16830,16870,17630,17830,18290,18940,19340,
Marshall Islands,MHL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3060,2950,3070,3140,3250,3480,3510,3460,3540,3710,3740,3930,3710,3780,3970,3980,3780,4080,4290,4730,4690,4860,5090,
Middle income,MIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.649523,2674.190665,2749.823145,2896.653128,3004.066965,3150.314779,3322.81448,3491.751748,3555.567309,3687.010551,3943.623656,4142.382998,4354.499774,4645.58033,5081.932602,5553.27038,6210.061158,6869.469181,7408.356337,7615.533434,8180.757803,8811.546128,9363.718442,9867.537186,10453.52999,10860.98198,11384.63454,12087.98659,12834.04723,
