Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/9/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cameroon,CMR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,0.17432433,0.176517267,0.178914645,0.186576078,0.198145565,0.199549818,0.205928199,0.232534394,0.26527802,0.288127261,0.296510528,0.31167392,0.326155915,0.325044048,0.336676644,0.341406618,0.34547128,0.437393531,0.444399876,0.439876581,0.482331308,0.505038612,0.524244605,0.637880195,0.62596145,0.612352306,0.667258463,0.677856082,0.579690391,0.576146618,0.56577387,0.717166034,1.008388448,1.326081281,2.200175756,2.65226689,3.199811464,3.432329087,3.61917543,5.097599614,4.507959527,4.3929148,3.60563123,3.578059354,
"Congo, Dem. Rep.",COD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,0.111438508,,,,,0.117448883,0.114174322,0.10433364,0.101376862,0.098583238,0.100914651,0.088867285,0.090091777,0.090234243,0.098455776,0.09708436,0.094512201,0.091979665,0.089958689,0.095622963,0.098231762,0.097470653,0.096427072,0.092745656,0.089434383,0.086587929,0.084196261,0.020763371,0.020847284,0.020797214,0.020825449,0.020607681,0.020051466,0.018926379,0.019830831,0.019309712,0.017144462,0.005987647,0.061776629,0.06776776,0.06503639,0.085341726,0.086255224,0,0,0,0,0,0,
"Congo, Rep.",COG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,0.337547776,,,,,0.369285959,,,,,0.364428167,0.398076794,0.400071446,0.413513842,0.445489111,0.477633028,0.485187629,0.475522249,0.491897984,0.488283646,0.494520793,0.48774807,0.502228828,0.672652271,0.687608311,0.672624905,0.697888994,0.719491781,0.749138727,0.780786713,0.790755583,0.789716456,0.767277699,0.745346581,0.724057434,0.703457269,0.683668678,0.664574867,0.205464052,0.393679703,0.439083299,0.36724919,0.345809816,0.225602183,0.279828851,0.313543365,0.323105894,0.331071866,0.339169527,0.344101385,0.350075524,0.341297202,0.332635777,,
Colombia,COL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.712179136,,,,,2.098770937,,,,,2.774665719,,,,,3.48050012,3.499658832,3.721903178,3.927927428,3.885152712,3.998809539,4.125816641,4.601232397,4.523348909,5.135913459,5.683548383,5.883700366,6.149291885,6.505957651,6.705818584,7.294677227,7.800363507,8.197238271,8.946577176,9.824105996,10.63342145,12.52941124,14.30067225,16.59600855,17.09105747,18.14984559,18.31168284,18.99922105,18.91883807,18.03565956,18.00519104,18.19454119,18.11739377,17.91650317,16.70135862,15.89061467,15.60731737,15.3359086,15.35946936,15.28909785,14.96034136,14.7710977,14.28680638,14.04233958,
Comoros,COM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0,,,,,0.048210429,,,,,0.130404166,,,,,0.174899918,0.188003143,0.217470098,0.244213876,0.268955478,0.292370115,0.314855513,0.336446997,0.357040845,0.405249721,0.448588242,0.484470691,0.534442751,0.59644863,0.722915082,0.793257433,0.858985732,0.882350246,0.892551094,0.924121252,0.92070998,1.019182321,1.09711467,1.208028949,1.233057514,1.248808442,1.59672452,1.80129557,2.2710477,2.525501149,2.769498403,3.042822365,4.056139148,4.383403654,4.5728791,3.07528578,3.275830103,3.315507874,3.101799718,3.094589078,1.877868448,1.640162294,2.114776899,1.239904748,
Cabo Verde,CPV,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.093177707,,,,,,,,,,,,,,,0.551347471,,,,,0.506963258,0.54216304,0.577732163,0.62951737,0.715368333,0.732165889,1.17555651,1.748174444,1.966562905,2.053270286,2.440005918,2.626866534,3.268804268,4.166609753,4.901609162,5.569218502,6.379240165,8.222698814,9.693004359,11.14633775,12.76168412,14.71899823,15.84531923,15.93936835,15.70243771,15.46329411,15.25630369,15.10630236,14.94461798,14.76849864,14.60883297,14.93474082,13.89848288,12.93156006,11.50382715,12.11716974,12.18572671,12.08748684,11.52699594,
Costa Rica,CRI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.751437876,,,,,1.255618106,,,,,2.165212185,,,,,3.867847586,4.22585619,4.814983576,5.435008164,5.742620561,6.585837437,6.947419518,7.472554386,7.514596879,7.599176195,7.670883893,7.640124943,8.334711221,8.663530939,8.950274316,9.021928023,9.520765376,9.9433139,10.79735539,12.43193516,13.50823317,14.47218091,18.4093947,19.51727273,20.65658112,22.68171691,23.42421086,25.31102129,27.83881473,31.79038402,32.40000821,30.5956029,32.61785104,32.21359473,33.17158253,23.16575122,22.26850527,21.22630119,20.42254635,18.37631345,17.72996598,17.11138938,16.46298127,15.48779154,
Caribbean small states,CSS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,1.862576632,,,,,2.876818359,,,,,3.542161617,3.709666216,4.162290499,4.254786217,4.187680619,4.199188903,4.053115119,4.346514368,4.839468045,5.392379053,6.36204566,7.150594754,7.653540978,8.068171297,8.464630072,9.399906911,10.29528377,11.40965333,12.72110776,13.7976518,14.82577346,16.41172085,18.28966825,19.72093894,20.69725543,21.73954496,22.25550594,21.19890113,21.58537453,21.08658968,19.2641186,19.64005366,19.8337195,19.19298186,18.72168055,17.88847196,17.91228283,17.49723018,17.44679005,16.8951251,16.76577758,16.9528052,16.08421913,17.31186056,
Cuba,CUB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2.176117626,,,,,,,,,,,,,,,,2.061923002,2.042267261,2.015622307,2.155073139,,2.344707573,2.454650088,2.55477641,2.556907643,2.659956104,2.826029598,3.60078599,3.3979286,2.895161944,3.176827527,3.17661185,3.138346261,3.234684418,3.224359692,3.243523386,3.255767992,3.374058621,3.511666056,3.913170171,4.391399577,5.144936253,5.943390557,6.449810285,6.828187352,7.60069056,8.538778295,9.377891378,9.683116562,9.974303244,10.36560141,10.62071676,10.80670482,10.96611164,11.1862363,11.44266719,11.66290137,11.89838414,12.74001524,
Curacao,CUW,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1518983,52.84867821,44.69028001,41.25386747,40.63612128,38.58681244,39.14430674,36.77756253,38.09268073,36.13166044,
Cayman Islands,CYM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,15.31058618,,,,,20.00980072,21.11324376,22.3778243,23.15603078,24.54780362,25.59832223,,,,35.95072309,37.72024452,38.08125306,40.89305607,41.95773472,44.76059736,48.71207332,44.43565401,45.90712743,48.19911246,57.71121452,60.34321955,,52.62197146,72.19859636,77.95893122,82.73644895,86.49140776,83.79087561,81.48910619,79.32862928,77.14013114,74.89160426,67.04284621,66.43509919,65.34651676,65.90732637,64.32323163,63.42141864,61.26443302,54.07408625,54.32894822,54.52540395,54.85469061,,
Cyprus,CYP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.855378241,,,,,3.537181718,,,,,5.436435312,,,,,8.532855436,9.580036152,8.713165829,10.67814251,12.01689189,13.12131341,14.99106796,16.35791091,18.94711903,22.33732236,25.143966,28.47872146,32.54164408,36.16020025,39.31577093,42.44753193,45.20053791,47.63380282,49.69479067,51.70015649,53.37989857,55.4339537,57.57950477,59.61260863,61.78030303,63.09548387,61.65527994,59.88888889,58.66703555,57.07571623,56.45564516,53.87504948,52.71496651,51.86635713,50.60578684,49.20123839,46.98654292,43.09920314,40.68857809,38.71003542,38.15949546,37.50269069,36.70921083,36.05172414,
Czech Republic,CZE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,11.17906108,11.38972409,11.62020367,11.87413256,12.25764081,12.58507704,12.8962594,13.36582266,13.91467071,14.47568459,15.06864822,15.70120517,16.50225604,17.56624246,19.03998479,21.02072692,23.59635508,27.21865598,31.72437081,36.24336413,36.9298003,37.62766691,37.58971856,35.85033584,35.41601557,33.47513472,31.36369295,28.03855936,23.19831219,23.76847747,24.09248338,22.46852328,20.85739322,20.01078696,18.90137215,18.90170509,17.98436565,16.56101029,15.41291946,14.1757715,
Germany,DEU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.387418631,,,,,6.353429105,,,,,10.92794157,,,,,16.27522782,18.03971487,20.01338894,22.02394072,24.11708668,26.0996307,27.71283304,28.96542465,30.07012466,31.43650686,32.68281466,33.65967987,34.61750554,35.53068495,36.6738989,40.33572805,42.21835008,44.29645282,46.00356122,48.00023535,51.76324149,54.22775836,55.52876647,57.16028514,59.23337417,61.69466321,64.24494056,65.82439406,66.45029957,66.7830432,67.14357793,66.77122091,65.33146862,62.04839745,66.37827675,65.44842527,63.57009243,61.87276026,59.9943083,57.72962772,55.44863133,55.1136675,53.71504308,51.12817752,
Djibouti,DJI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,0.730932801,,,,,0.691845501,0.65779945,0.598243471,0.623360432,0.675424372,0.731000669,0.797467308,0.887686849,0.92025942,0.903903039,0.951098768,0.946163953,0.907959945,0.907563152,0.852333187,0.967144198,1.026622987,1.10380552,1.188206857,1.207649518,1.198626877,1.266363605,1.253361135,1.165676899,1.261616486,1.352315548,1.354951809,1.355526935,1.338658656,1.438952415,1.350519755,1.422291247,1.752186042,1.826404592,2.034492881,2.198767433,2.160309439,2.298600336,2.341918254,2.43820206,2.505708468,2.682669043,3.874805502,3.843374286,
Dominica,DMA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,1.829105286,,,,,3.02383,3.496022242,3.989651416,4.227020624,0.533653525,1.606607005,,4.133168007,4.175449431,5.280903441,6.573680687,8.272096839,9.74360402,11.23469273,14.13967168,16.51826922,17.62582772,19.42050352,22.44779828,23.50689019,25.03586599,26.4139506,27.19585263,28.59585381,30.54628768,32.59152907,33.37592053,33.94762089,32.05135521,29.78460402,26.91637507,24.74617495,24.64863338,24.70809155,23.28830927,21.84598888,21.14050426,22.8802931,24.14103864,23.13990293,28.91842153,18.6910121,18.13792717,3.713787086,
Denmark,DNK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,18.2049468,,,,,21.65473505,,,,,25.32837069,,,,,33.71029735,36.11782258,38.34213745,40.22052218,42.10541842,43.4386786,44.65367672,45.89677572,46.94198207,48.20103681,49.72956897,51.38899832,52.99089731,54.50018848,55.51018729,56.62580977,57.24168113,58.10416405,58.94737207,59.92757325,61.02795037,61.86889851,63.294504,65.95486851,68.36289929,71.80042515,72.13128553,68.88152009,67.09245349,64.62079296,61.75509093,56.9143502,51.64782087,54.11414422,50.20119832,47.05368864,44.44704959,40.97928622,37.1496831,33.05683631,29.83100694,27.26327878,21.53005945,19.6634077,
Dominican Republic,DOM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,,1.869423926,1.918829955,1.951293474,2.021078249,2.117893213,2.223002929,2.246488611,2.873728461,3.307378908,4.058367325,4.783083858,5.646752473,6.472163407,7.022905963,7.228919583,7.450986009,7.777812567,8.712933429,9.400291633,9.909120906,10.55518968,11.10814422,10.41787512,10.26866043,10.05363675,9.851892719,9.730519078,9.706590557,10.42189875,10.08091796,10.44764681,11.20723889,11.36800472,11.65427908,12.06184876,12.69216704,12.93637724,12.6494706,12.01872639,
Algeria,DZA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,0.579242022,,,,,0.662288969,,,,,0.776145677,0.823625419,0.980497875,1.14350325,1.39641025,1.620046963,1.830581568,1.995858583,2.11250896,2.138017306,2.394204365,2.504377361,2.670360125,2.852332691,2.986717618,3.152312316,3.345090822,3.560142792,3.864932497,3.978230633,4.090426297,4.367266837,4.708146417,4.891902209,5.224761739,5.673969674,5.977454694,6.121467046,6.445121129,7.606471312,7.758737297,8.445934518,8.980629012,8.836988975,7.29092001,8.123784742,8.344832016,8.798877164,8.213996003,7.961184669,8.224904208,8.396034839,9.90834104,9.948087553,
East Asia & Pacific (excluding high income),EAP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,0.221662209,0.229567406,0.242763816,0.255861887,0.27228012,0.297023338,0.313377293,0.324141004,0.374688623,0.404332773,0.440505435,0.482469963,0.515642649,0.577585022,0.647993888,0.746049512,0.87817872,1.099299299,1.503541226,2.180331796,3.075341815,4.006648923,4.957460636,5.955120911,7.147762727,9.139682111,11.09239928,12.91041965,15.41038051,18.29207979,20.71088484,21.08068773,21.20264972,20.53209885,19.38101674,18.38416337,17.46928185,16.93296127,15.73278749,14.52673026,12.78706925,11.49153706,10.79459248,10.60269394,
Early-demographic dividend,EAR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.39929553,,,,,0.4746208,,,,,0.589311431,,,,,0.817729092,0.869453795,0.915755789,0.971172367,1.026473837,1.106868831,1.196167447,1.243419944,1.294506655,1.368788373,1.45291567,1.555508448,1.658058153,1.7940137,1.91481439,2.046717013,2.232365877,2.455886273,2.716021121,3.044092092,3.353033332,3.678014422,4.034597267,4.388366602,4.817483851,5.229862556,5.66415537,5.925118667,6.156576852,6.570187358,7.097156054,6.9086164,7.034096487,7.390928031,7.418478253,7.448059507,7.225710096,7.083684825,6.570044463,6.043596988,5.511410848,5.534049285,5.419318555,5.336259622,
East Asia & Pacific,EAS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,3.080215837,3.237507878,3.355328904,3.486817562,3.628951663,3.860161322,3.949193554,3.875005939,4.001797996,4.12866058,4.278974638,4.438739889,4.586145796,4.820888991,5.0659787,5.332127794,5.601470454,5.920839266,6.400140775,7.150414665,8.071201731,9.053504714,10.03907615,10.74510628,12.05855737,13.83727219,15.50401384,17.08381436,19.2420497,21.67443944,23.86127741,23.87017692,23.76156607,23.05202727,23.07777844,22.20441889,21.36922208,20.82121789,19.73744608,18.40918065,16.76549866,15.54316692,14.82823005,14.5905816,
Europe & Central Asia (excluding high income),ECA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,4.049280384,4.416688444,4.978861086,5.371962404,5.880273724,6.184888666,6.806747412,7.206333312,7.697341543,8.181771869,8.677075359,9.286425396,10.02426088,10.9049229,11.74559387,12.58162161,13.49716762,14.13582444,14.92321326,15.47218514,16.09076308,16.98549775,18.10457841,18.90503503,19.85681441,20.58257393,21.29980437,22.08224757,22.43611382,23.67062772,23.81612211,25.35583447,25.5574814,25.6557939,25.45106214,25.30304923,24.99993746,23.92292621,23.19304648,22.03386029,20.46842309,19.20771744,18.55811609,17.95848949,
Europe & Central Asia,ECS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,5.453670933,,,,,7.090959452,,,,,9.841047727,,,,,11.42886473,12.3125933,13.4144677,14.50961811,15.44791848,16.43752739,17.45790817,18.28385202,19.11100818,19.96421364,20.75764131,21.609115,22.54730877,23.64685552,24.82319835,26.15405561,27.31681006,28.28621412,29.34331229,30.37387995,31.63547451,32.91048766,34.34125342,35.48701956,36.59224465,37.64269834,37.98751346,38.38979236,38.33260018,38.52276912,38.25324297,38.95729676,37.91994652,37.42277335,38.11585655,37.54170026,36.79790274,35.62939195,35.00713487,34.16003189,32.96479306,31.97404525,31.20893236,30.43203859,
Ecuador,ECU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,0.915335822,,,,,1.482854251,,,,,2.359052342,2.448597879,2.505510769,2.637703626,2.787743998,2.841340782,2.948405226,3.088330828,3.071425739,2.986228696,2.961998361,3.082203943,3.522698155,3.931996245,4.545275309,4.794361883,4.692243238,4.958404289,5.458092923,5.871832096,6.092680672,6.84227202,7.533678753,8.122688384,9.078263623,9.655540759,10.34306188,10.73579151,11.44904163,11.69983528,12.1480297,12.62666985,12.75216124,13.11579686,13.62640601,13.89409596,14.50160602,14.91958725,15.24606057,15.30663547,15.49872872,14.8663256,14.3887522,13.81720636,
"Egypt, Arab Rep.",EGY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.827934809,,,,,,,,,,0.841691089,,,,,0.894961553,0.895422514,0.89760399,0.906101347,0.927427936,,0.968466004,1.048340756,1.248445107,1.335476622,1.81188586,2.127272577,2.150343228,2.248389425,2.544824721,2.853980553,3.163333507,3.456264047,3.731947969,4.02017952,4.357511981,4.756084156,5.320675329,5.999247526,6.941153785,7.966695685,9.543321528,10.90404744,11.99522336,12.75971753,13.76543526,14.05901264,14.35324537,14.88337842,12.71040202,11.62153151,10.30919569,9.901961235,7.715535674,6.984726599,6.744873656,6.477966766,6.84847735,7.991260389,
Euro area,EMU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,5.020314331,,,,,7.138970286,,,,,10.59773292,,,,,15.81086159,17.26430426,18.96259324,20.7937471,22.65792939,24.51697967,26.21409983,27.71780782,29.13734656,30.53349763,31.70209045,33.04670326,34.27693531,35.70232009,37.37913483,39.5018457,41.11533447,42.69421262,43.98723639,45.32050215,47.04386573,48.35869284,49.61186808,50.67495313,51.53247067,52.66311031,52.7522597,52.81074497,52.2429828,51.78438995,51.61255709,51.87198818,49.99018875,48.82656652,51.60792923,51.00288602,49.95147144,48.82572544,47.69725636,46.70601175,45.99666498,45.80225011,45.39501226,44.2892627,
Eritrea,ERI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576321007,0.595677885,0.684808626,0.795745619,0.861338952,1.001239534,1.101688155,1.223515635,1.332829643,1.315901398,1.446842436,1.463990591,1.443891341,1.334154562,1.286441494,1.248508278,1.319553255,1.553661632,1.710553915,1.819337567,1.848866189,1.887428389,1.932688681,1.974382093,1.957200782,1.938824335,,
Spain,ESP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.285022,,,,,5.52163715,,,,,8.396355433,,,,,13.09393415,14.10820903,15.48813944,16.69798563,17.9154092,19.17545338,20.15749933,20.98339288,22.00721172,23.0175816,24.11444184,25.18374044,26.27785952,28.10451487,30.15744623,32.14741908,33.75234144,34.99582869,36.0539514,37.02819075,37.94007598,38.61986227,39.60117889,40.5173456,40.73820767,41.89614958,42.4279843,42.08234647,41.69164977,41.41113451,44.20994939,44.41241743,44.44841669,44.6637748,43.45805651,43.00231734,42.24139117,41.5923359,41.30410348,41.12307034,41.51041249,41.78856306,41.98992493,41.72878216,
Estonia,EST,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,8.438563391,9.070744129,11.08117654,11.68968962,12.97442877,13.56448113,15.49993699,16.07887223,16.65088163,17.20485892,17.73515502,18.22873943,18.69507114,19.05134529,19.7455625,20.44407077,21.44444681,22.31503808,23.50172473,25.93410304,28.72792082,30.95153117,33.24125524,35.4503754,36.72104568,37.3677018,36.37860792,34.35228229,33.57833622,32.56397751,32.60765331,33.49076564,36.85884656,37.17178094,36.87943209,36.19928219,35.54302938,33.87438698,32.33282439,30.94249919,29.46853439,28.14934942,27.44578934,26.1308318,
Ethiopia,ETH,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.038986464,,,,,0.067962957,,,,,0.116135529,,,,,0.138944953,0.157268068,0.170323697,0.174522621,0.177352576,0.182304721,0.19117105,0.201544804,0.219696186,0.228179016,0.235099549,0.245881797,0.244940881,0.236799873,0.250350647,0.261857571,0.268274709,0.24704812,0.248572273,0.249598603,0.249705914,0.252598647,0.257898838,0.262591548,0.302276799,0.350238862,0.416205108,0.504427506,0.560879485,0.652439695,0.799445307,0.923752497,1.090914302,1.08216081,1.073584408,1.037063411,0.919690096,0.860052767,0.798284457,0.835930622,0.883262711,1.107105861,1.109963199,,
European Union,EUU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,5.987695963,,,,,7.834151686,,,,,10.98991368,,,,,15.80356306,17.07317624,18.5743701,20.19539651,21.28486481,22.78780736,24.13465177,25.25823051,26.42279692,27.57160195,28.58420831,29.68711417,30.81390294,32.10534359,33.54706632,35.21686636,36.54517309,37.90839823,39.14568954,40.5789213,42.30735233,43.8826731,45.48935443,46.95782864,48.16517478,49.45160084,49.51619147,49.61715233,49.27192995,48.93361626,48.39786779,48.21520723,46.49745388,45.65237257,47.04357852,46.20538645,45.22162339,44.0972633,43.67537345,43.11868467,42.30265199,41.65009166,40.86080059,39.7085709,
Fragile and conflict affected situations,FCS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,0.318360139,,,,,0.313667568,0.315041365,0.325615921,0.346231923,0.360167986,0.610076579,0.64193985,0.728508201,0.764608598,0.821385257,0.875668113,0.932281419,0.991217275,1.002046098,1.002878177,1.025306649,1.01137286,1.038934528,1.043307171,1.083156589,1.199366078,1.312488107,1.405374828,1.534477243,1.648614302,1.759053649,1.850854669,2.192808063,2.391044301,2.612966915,2.621296759,2.776021324,2.740428763,2.707621285,2.693719688,2.776218196,2.712466439,2.621900539,2.599372947,2.433568683,2.343298341,2.519936217,2.528666998,1.909447788,
Finland,FIN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.657781215,,,,,13.28635174,,,,,18.71057067,,,,,28.67285376,30.20422492,31.45189356,32.80616495,34.49761021,36.33804717,38.21354385,39.87508014,41.56573453,43.04239348,44.58519472,46.08200528,47.81281153,49.78747601,51.87744306,53.43431497,54.14489577,54.35256223,54.48042101,54.95284865,54.89348028,55.3243453,55.53457022,55.02253767,55.06850368,54.91199421,53.95989637,52.2811366,49.12084021,45.17213291,40.31240593,36.19144021,32.84420014,31.0182502,26.76768755,23.29576565,20.03696449,16.42729054,13.82979388,11.696611,9.800913025,8.318004232,6.858547537,5.848719873,
Fiji,FJI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.312388654,,,,,1.53027795,,,,,1.844160734,,,,,2.804937689,2.95494735,3.093117788,3.217680835,3.433319659,3.76558105,3.762397834,3.854073143,3.870184698,4.114446746,4.190790629,4.624018457,4.710695597,4.932012781,5.406337894,5.823026656,6.200154746,6.663810044,7.152271038,7.767803148,8.353096689,8.926472426,9.056356719,9.614738108,10.11009509,10.65343536,11.330528,11.96125884,12.50165426,12.8383831,13.69187589,13.89106985,14.57144907,15.2715822,16.02343853,15.1014517,15.03794665,10.2208032,8.112794706,8.742539988,8.353988536,8.503219284,8.655903011,8.661400389,
France,FRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.803065241,,,,,6.287611301,,,,,8.407546147,,,,,13.47350894,15.94130428,18.90673443,22.48090677,26.02491199,29.51287841,32.78393921,35.81076158,38.30243786,40.1823344,41.6806214,43.04794037,44.4209565,46.0163426,47.76665979,49.56146759,51.13014578,52.67098502,53.86054522,55.04702084,56.05352849,56.71234763,57.88323351,58.3442329,57.72651789,57.59052904,57.39569958,57.06055443,56.28565342,55.52573487,55.14877284,55.47975265,56.24767221,56.42251636,65.44947548,64.60290018,63.85412523,62.47225149,61.16425725,60.44999848,60.39886305,60.31768987,59.72625149,59.42405961,
Faroe Islands,FRO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.26765853,,,,,12.93185334,,,,,17.7138609,,,,,25.49456403,27.32371411,28.69653961,29.87681602,30.92742687,31.79961696,33.47970269,35.17955926,35.78717857,37.95861086,38.98742555,39.96464272,41.94481003,44.4501388,46.7561379,48.28235394,50.33106961,50.79483943,50.26585397,49.36540475,48.75835616,50.10632467,51.4389903,52.13467546,53.5166681,53.39039264,49.27123008,51.67573519,51.21437005,50.33193277,49.92037216,48.21518246,46.96079456,45.6336261,43.7667336,42.19475467,40.90291282,39.05482516,45.0534536,43.78440367,41.79517596,39.60309717,37.28662763,35.44136751,
"Micronesia, Fed. Sts.",FSM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,,,,,1.240248546,1.322194843,1.482951892,1.518684944,1.621489459,1.928575311,2.225246393,2.534760802,2.7113496,2.957914567,5.91060001,6.801848533,7.330115597,7.602403966,7.75350295,8.415274287,9.150963528,8.98214186,9.403487819,9.442212464,10.42459846,11.25345838,11.73006436,8.462480189,8.326950327,8.402306288,8.448652586,8.213893559,8.119864669,8.037816011,9.484923437,6.53816801,6.251894026,6.245066461,6.23278515,,
Gabon,GAB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,,,,,,,1.401914338,1.374471483,1.398998292,1.366264447,1.450838343,1.529325403,1.602074458,1.892107574,2.043604547,2.185809615,2.694041606,2.755892553,2.897129284,2.969766045,2.949455549,3.144781236,3.26397614,3.307348933,3.167335528,3.172848351,2.959690875,2.48968614,2.910330898,2.855232882,2.813852658,2.550498129,1.799365058,2.18400569,2.323879745,1.870589974,1.335541527,1.292291971,1.059507306,0.981951375,0.963091587,0.943585575,1.028417448,1.029503014,
United Kingdom,GBR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.617991407,,,,,12.0462714,,,,,16.57805931,,,,,23.56090886,24.84500879,26.81323143,29.10369946,30.82639341,32.30967416,33.43428363,34.21144547,35.30940051,36.47246926,37.53530645,38.43955743,40.00122136,41.78638963,43.52313465,44.40057828,45.22716873,46.15461986,47.45645155,49.09338924,50.76845443,52.78932591,54.67410237,56.10838248,57.94176135,59.7861875,58.48527089,58.55346366,58.00787328,57.74995347,56.509511,55.65234356,54.44977917,55.01945391,53.32920273,52.64592039,51.9390117,51.44863306,51.37240514,50.80485322,50.42730698,49.22233788,48.1786142,47.54109831,
Georgia,GEO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,4.514080752,4.999791845,5.27676961,5.448472884,5.91705532,6.377254883,6.731179079,7.079444146,7.419257973,7.746465917,8.059171203,8.353521009,8.634453647,9.013499434,9.423515515,9.980779606,10.36294888,10.79765585,10.95989082,10.31161077,11.13888744,11.70709404,13.09062518,13.74241104,15.0676282,11.66272789,13.2427922,15.03790826,15.73793758,16.16800164,13.54340254,13.20147886,13.34575834,14.91864517,15.05039211,27.1254,32.84691046,31.39312803,29.6462001,27.19403783,23.61142622,20.92993313,17.80684888,15.09759572,
